id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
52297,2022-08-17,2022-08-17,台北市,中山區,273,44656
52298,2022-08-17,2022-08-17,台北市,信義區,256,43753
52299,2022-08-17,2022-08-17,台北市,萬華區,137,42351
52300,2022-08-17,2022-08-17,台北市,大安區,273,42201
52301,2022-08-17,2022-08-17,台北市,松山區,186,32883
52302,2022-08-17,2022-08-17,台北市,南港區,131,25239
52303,2022-08-17,2022-08-17,台北市,大同區,101,24857
52304,2022-08-17,2022-08-17,台北市,中正區,116,23324
52676,2022-08-16,2022-08-16,台北市,全區,2911,480133
52677,2022-08-16,2022-08-16,台北市,內湖區,424,51752
52678,2022-08-16,2022-08-16,台北市,文山區,312,50716
52679,2022-08-16,2022-08-16,台北市,士林區,321,50393
52680,2022-08-16,2022-08-16,台北市,北投區,290,49481
52681,2022-08-16,2022-08-16,台北市,中山區,269,44383
52682,2022-08-16,2022-08-16,台北市,信義區,273,43497
52683,2022-08-16,2022-08-16,台北市,萬華區,114,42214
52684,2022-08-16,2022-08-16,台北市,大安區,309,41928
52685,2022-08-16,2022-08-16,台北市,松山區,211,32697
52686,2022-08-16,2022-08-16,台北市,南港區,149,25108
52687,2022-08-16,2022-08-16,台北市,大同區,107,24756
52688,2022-08-16,2022-08-16,台北市,中正區,132,23208
53062,2022-08-15,2022-08-15,台北市,全區,2464,477222
53063,2022-08-15,2022-08-15,台北市,內湖區,273,51328
53064,2022-08-15,2022-08-15,台北市,文山區,272,50404
53065,2022-08-15,2022-08-15,台北市,士林區,251,50072
53066,2022-08-15,2022-08-15,台北市,北投區,261,49191
53067,2022-08-15,2022-08-15,台北市,中山區,224,44114
53068,2022-08-15,2022-08-15,台北市,信義區,223,43224
53069,2022-08-15,2022-08-15,台北市,萬華區,130,42100
53070,2022-08-15,2022-08-15,台北市,大安區,269,41619
53071,2022-08-15,2022-08-15,台北市,松山區,213,32486
53072,2022-08-15,2022-08-15,台北市,南港區,117,24959
53073,2022-08-15,2022-08-15,台北市,大同區,103,24649
53074,2022-08-15,2022-08-15,台北市,中正區,128,23076
53448,2022-08-14,2022-08-14,台北市,全區,1675,474758
53449,2022-08-14,2022-08-14,台北市,內湖區,201,51055
53450,2022-08-14,2022-08-14,台北市,文山區,179,50132
53451,2022-08-14,2022-08-14,台北市,士林區,215,49821
53452,2022-08-14,2022-08-14,台北市,北投區,193,48930
53453,2022-08-14,2022-08-14,台北市,中山區,144,43890
53454,2022-08-14,2022-08-14,台北市,信義區,145,43001
53455,2022-08-14,2022-08-14,台北市,萬華區,112,41970
53456,2022-08-14,2022-08-14,台北市,大安區,163,41350
53457,2022-08-14,2022-08-14,台北市,松山區,97,32273
53458,2022-08-14,2022-08-14,台北市,南港區,85,24842
53459,2022-08-14,2022-08-14,台北市,大同區,79,24546
53460,2022-08-14,2022-08-14,台北市,中正區,62,22948
53824,2022-08-13,2022-08-13,台北市,全區,2263,473083
53825,2022-08-13,2022-08-13,台北市,內湖區,296,50854
53826,2022-08-13,2022-08-13,台北市,文山區,276,49953
53827,2022-08-13,2022-08-13,台北市,士林區,268,49606
53828,2022-08-13,2022-08-13,台北市,北投區,254,48737
53829,2022-08-13,2022-08-13,台北市,中山區,198,43746
53830,2022-08-13,2022-08-13,台北市,信義區,200,42856
53831,2022-08-13,2022-08-13,台北市,萬華區,111,41858
53832,2022-08-13,2022-08-13,台北市,大安區,206,41187
53833,2022-08-13,2022-08-13,台北市,松山區,172,32176
53834,2022-08-13,2022-08-13,台北市,南港區,85,24757
53835,2022-08-13,2022-08-13,台北市,大同區,95,24467
53836,2022-08-13,2022-08-13,台北市,中正區,102,22886
54202,2022-08-12,2022-08-12,台北市,全區,2318,470820
54203,2022-08-12,2022-08-12,台北市,內湖區,285,50558
54204,2022-08-12,2022-08-12,台北市,文山區,251,49677
54205,2022-08-12,2022-08-12,台北市,士林區,263,49338
54206,2022-08-12,2022-08-12,台北市,北投區,219,48483
54207,2022-08-12,2022-08-12,台北市,中山區,210,43548
54208,2022-08-12,2022-08-12,台北市,信義區,218,42656
54209,2022-08-12,2022-08-12,台北市,萬華區,105,41747
54210,2022-08-12,2022-08-12,台北市,大安區,246,40981
54211,2022-08-12,2022-08-12,台北市,松山區,186,32004
54212,2022-08-12,2022-08-12,台北市,南港區,128,24672
54213,2022-08-12,2022-08-12,台北市,大同區,91,24372
54214,2022-08-12,2022-08-12,台北市,中正區,116,22784
54587,2022-08-11,2022-08-11,台北市,全區,2282,468502
54588,2022-08-11,2022-08-11,台北市,內湖區,299,50273
54589,2022-08-11,2022-08-11,台北市,文山區,237,49426
54590,2022-08-11,2022-08-11,台北市,士林區,253,49075
54591,2022-08-11,2022-08-11,台北市,北投區,247,48264
54592,2022-08-11,2022-08-11,台北市,中山區,253,43338
54593,2022-08-11,2022-08-11,台北市,信義區,188,42438
54594,2022-08-11,2022-08-11,台北市,萬華區,116,41642
54595,2022-08-11,2022-08-11,台北市,大安區,193,40735
54596,2022-08-11,2022-08-11,台北市,松山區,157,31818
54597,2022-08-11,2022-08-11,台北市,南港區,107,24544
54598,2022-08-11,2022-08-11,台北市,大同區,106,24281
54599,2022-08-11,2022-08-11,台北市,中正區,126,22668
54972,2022-08-10,2022-08-10,台北市,全區,2377,466220
54973,2022-08-10,2022-08-10,台北市,內湖區,305,49974
54974,2022-08-10,2022-08-10,台北市,文山區,258,49189
54975,2022-08-10,2022-08-10,台北市,士林區,256,48822
54976,2022-08-10,2022-08-10,台北市,北投區,258,48017
54977,2022-08-10,2022-08-10,台北市,中山區,201,43085
54978,2022-08-10,2022-08-10,台北市,信義區,217,42250
54979,2022-08-10,2022-08-10,台北市,萬華區,139,41526
54980,2022-08-10,2022-08-10,台北市,大安區,249,40542
54981,2022-08-10,2022-08-10,台北市,松山區,181,31661
54982,2022-08-10,2022-08-10,台北市,南港區,109,24437
54983,2022-08-10,2022-08-10,台北市,大同區,92,24175
54984,2022-08-10,2022-08-10,台北市,中正區,112,22542
55357,2022-08-09,2022-08-09,台北市,全區,2423,463843
55358,2022-08-09,2022-08-09,台北市,內湖區,297,49669
55359,2022-08-09,2022-08-09,台北市,文山區,271,48931
55360,2022-08-09,2022-08-09,台北市,士林區,271,48566
55361,2022-08-09,2022-08-09,台北市,北投區,237,47759
55362,2022-08-09,2022-08-09,台北市,中山區,220,42884
55363,2022-08-09,2022-08-09,台北市,信義區,233,42033
55364,2022-08-09,2022-08-09,台北市,萬華區,113,41387
55365,2022-08-09,2022-08-09,台北市,大安區,215,40293
55366,2022-08-09,2022-08-09,台北市,松山區,195,31480
55367,2022-08-09,2022-08-09,台北市,南港區,116,24328
55368,2022-08-09,2022-08-09,台北市,大同區,115,24083
55369,2022-08-09,2022-08-09,台北市,中正區,140,22430
55737,2022-08-08,2022-08-08,台北市,全區,2448,461420
55738,2022-08-08,2022-08-08,台北市,內湖區,260,49372
55739,2022-08-08,2022-08-08,台北市,文山區,286,48660
55740,2022-08-08,2022-08-08,台北市,士林區,265,48295
55741,2022-08-08,2022-08-08,台北市,北投區,238,47522
55742,2022-08-08,2022-08-08,台北市,中山區,240,42664
55743,2022-08-08,2022-08-08,台北市,信義區,191,41800
55744,2022-08-08,2022-08-08,台北市,萬華區,107,41274
55745,2022-08-08,2022-08-08,台北市,大安區,258,40078
55746,2022-08-08,2022-08-08,台北市,松山區,220,31285
55747,2022-08-08,2022-08-08,台北市,南港區,140,24212
55748,2022-08-08,2022-08-08,台北市,大同區,100,23968
55749,2022-08-08,2022-08-08,台北市,中正區,143,22290
56122,2022-08-07,2022-08-07,台北市,全區,1370,458972
56123,2022-08-07,2022-08-07,台北市,內湖區,184,49112
56124,2022-08-07,2022-08-07,台北市,文山區,124,48374
56125,2022-08-07,2022-08-07,台北市,士林區,182,48030
56126,2022-08-07,2022-08-07,台北市,北投區,114,47284
56127,2022-08-07,2022-08-07,台北市,中山區,130,42424
56128,2022-08-07,2022-08-07,台北市,信義區,131,41609
56129,2022-08-07,2022-08-07,台北市,萬華區,94,41167
56130,2022-08-07,2022-08-07,台北市,大安區,105,39820
56131,2022-08-07,2022-08-07,台北市,松山區,79,31065
56132,2022-08-07,2022-08-07,台北市,南港區,68,24072
56133,2022-08-07,2022-08-07,台北市,大同區,78,23868
56134,2022-08-07,2022-08-07,台北市,中正區,81,22147
56494,2022-08-06,2022-08-06,台北市,全區,2141,457602
56495,2022-08-06,2022-08-06,台北市,內湖區,267,48928
56496,2022-08-06,2022-08-06,台北市,文山區,244,48250
56497,2022-08-06,2022-08-06,台北市,士林區,238,47848
56498,2022-08-06,2022-08-06,台北市,北投區,212,47170
56499,2022-08-06,2022-08-06,台北市,中山區,195,42294
56500,2022-08-06,2022-08-06,台北市,信義區,187,41478
56501,2022-08-06,2022-08-06,台北市,萬華區,123,41073
56502,2022-08-06,2022-08-06,台北市,大安區,225,39715
56503,2022-08-06,2022-08-06,台北市,松山區,137,30986
56504,2022-08-06,2022-08-06,台北市,南港區,108,24004
56505,2022-08-06,2022-08-06,台北市,大同區,85,23790
56506,2022-08-06,2022-08-06,台北市,中正區,120,22066
56872,2022-08-05,2022-08-05,台北市,全區,2046,455461
56873,2022-08-05,2022-08-05,台北市,內湖區,266,48661
56874,2022-08-05,2022-08-05,台北市,文山區,231,48006
56875,2022-08-05,2022-08-05,台北市,士林區,203,47610
56876,2022-08-05,2022-08-05,台北市,北投區,181,46958
56877,2022-08-05,2022-08-05,台北市,中山區,196,42099
56878,2022-08-05,2022-08-05,台北市,信義區,170,41291
56879,2022-08-05,2022-08-05,台北市,萬華區,129,40950
56880,2022-08-05,2022-08-05,台北市,大安區,197,39490
56881,2022-08-05,2022-08-05,台北市,松山區,146,30849
56882,2022-08-05,2022-08-05,台北市,南港區,128,23896
56883,2022-08-05,2022-08-05,台北市,大同區,101,23705
56884,2022-08-05,2022-08-05,台北市,中正區,98,21946
57259,2022-08-04,2022-08-04,台北市,全區,2202,453415
57260,2022-08-04,2022-08-04,台北市,內湖區,276,48395
57261,2022-08-04,2022-08-04,台北市,文山區,227,47775
57262,2022-08-04,2022-08-04,台北市,士林區,247,47407
57263,2022-08-04,2022-08-04,台北市,北投區,190,46777
57264,2022-08-04,2022-08-04,台北市,中山區,214,41903
57265,2022-08-04,2022-08-04,台北市,信義區,222,41121
57266,2022-08-04,2022-08-04,台北市,萬華區,133,40821
57267,2022-08-04,2022-08-04,台北市,大安區,210,39293
57268,2022-08-04,2022-08-04,台北市,松山區,139,30703
57269,2022-08-04,2022-08-04,台北市,南港區,117,23768
57270,2022-08-04,2022-08-04,台北市,大同區,104,23604
57271,2022-08-04,2022-08-04,台北市,中正區,123,21848
57643,2022-08-03,2022-08-03,台北市,全區,2250,451213
57644,2022-08-03,2022-08-03,台北市,內湖區,296,48119
57645,2022-08-03,2022-08-03,台北市,文山區,241,47548
57646,2022-08-03,2022-08-03,台北市,士林區,264,47160
57647,2022-08-03,2022-08-03,台北市,北投區,222,46587
57648,2022-08-03,2022-08-03,台北市,中山區,228,41689
57649,2022-08-03,2022-08-03,台北市,信義區,192,40899
57650,2022-08-03,2022-08-03,台北市,萬華區,110,40688
57651,2022-08-03,2022-08-03,台北市,大安區,213,39083
57652,2022-08-03,2022-08-03,台北市,松山區,143,30564
57653,2022-08-03,2022-08-03,台北市,南港區,116,23651
57654,2022-08-03,2022-08-03,台北市,大同區,110,23500
57655,2022-08-03,2022-08-03,台北市,中正區,115,21725
58025,2022-08-02,2022-08-02,台北市,全區,2245,448963
58026,2022-08-02,2022-08-02,台北市,內湖區,276,47823
58027,2022-08-02,2022-08-02,台北市,文山區,240,47307
58028,2022-08-02,2022-08-02,台北市,士林區,230,46896
58029,2022-08-02,2022-08-02,台北市,北投區,204,46365
58030,2022-08-02,2022-08-02,台北市,中山區,254,41461
58031,2022-08-02,2022-08-02,台北市,信義區,215,40707
58032,2022-08-02,2022-08-02,台北市,萬華區,144,40578
58033,2022-08-02,2022-08-02,台北市,大安區,215,38870
58034,2022-08-02,2022-08-02,台北市,松山區,148,30421
58035,2022-08-02,2022-08-02,台北市,南港區,113,23535
58036,2022-08-02,2022-08-02,台北市,大同區,103,23390
58037,2022-08-02,2022-08-02,台北市,中正區,103,21610
58409,2022-08-01,2022-08-01,台北市,全區,2102,446718
58410,2022-08-01,2022-08-01,台北市,內湖區,258,47547
58411,2022-08-01,2022-08-01,台北市,文山區,262,47067
58412,2022-08-01,2022-08-01,台北市,士林區,249,46666
58413,2022-08-01,2022-08-01,台北市,北投區,202,46161
58414,2022-08-01,2022-08-01,台北市,中山區,180,41207
58415,2022-08-01,2022-08-01,台北市,信義區,166,40492
58416,2022-08-01,2022-08-01,台北市,萬華區,99,40434
58417,2022-08-01,2022-08-01,台北市,大安區,215,38655
58418,2022-08-01,2022-08-01,台北市,松山區,169,30273
58419,2022-08-01,2022-08-01,台北市,南港區,104,23422
58420,2022-08-01,2022-08-01,台北市,大同區,74,23287
58421,2022-08-01,2022-08-01,台北市,中正區,124,21507
58796,2022-07-31,2022-07-31,台北市,全區,1452,444616
58797,2022-07-31,2022-07-31,台北市,內湖區,178,47289
58798,2022-07-31,2022-07-31,台北市,文山區,162,46805
58799,2022-07-31,2022-07-31,台北市,士林區,176,46417
58800,2022-07-31,2022-07-31,台北市,北投區,173,45959
58801,2022-07-31,2022-07-31,台北市,中山區,106,41027
58802,2022-07-31,2022-07-31,台北市,萬華區,77,40335
58803,2022-07-31,2022-07-31,台北市,信義區,120,40326
58804,2022-07-31,2022-07-31,台北市,大安區,129,38440
58805,2022-07-31,2022-07-31,台北市,松山區,77,30104
58806,2022-07-31,2022-07-31,台北市,南港區,103,23318
58807,2022-07-31,2022-07-31,台北市,大同區,79,23213
58808,2022-07-31,2022-07-31,台北市,中正區,72,21383
59171,2022-07-30,2022-07-30,台北市,全區,1900,443164
59172,2022-07-30,2022-07-30,台北市,內湖區,251,47111
59173,2022-07-30,2022-07-30,台北市,文山區,217,46643
59174,2022-07-30,2022-07-30,台北市,士林區,207,46241
59175,2022-07-30,2022-07-30,台北市,北投區,190,45786
59176,2022-07-30,2022-07-30,台北市,中山區,152,40921
59177,2022-07-30,2022-07-30,台北市,萬華區,105,40258
59178,2022-07-30,2022-07-30,台北市,信義區,172,40206
59179,2022-07-30,2022-07-30,台北市,大安區,194,38311
59180,2022-07-30,2022-07-30,台北市,松山區,119,30027
59181,2022-07-30,2022-07-30,台北市,南港區,84,23215
59182,2022-07-30,2022-07-30,台北市,大同區,112,23134
59183,2022-07-30,2022-07-30,台北市,中正區,97,21311
59549,2022-07-29,2022-07-29,台北市,全區,1861,441264
59550,2022-07-29,2022-07-29,台北市,內湖區,236,46860
59551,2022-07-29,2022-07-29,台北市,文山區,255,46426
59552,2022-07-29,2022-07-29,台北市,士林區,190,46034
59553,2022-07-29,2022-07-29,台北市,北投區,184,45596
59554,2022-07-29,2022-07-29,台北市,中山區,165,40769
59555,2022-07-29,2022-07-29,台北市,萬華區,115,40153
59556,2022-07-29,2022-07-29,台北市,信義區,140,40034
59557,2022-07-29,2022-07-29,台北市,大安區,187,38117
59558,2022-07-29,2022-07-29,台北市,松山區,124,29908
59559,2022-07-29,2022-07-29,台北市,南港區,85,23131
59560,2022-07-29,2022-07-29,台北市,大同區,90,23022
59561,2022-07-29,2022-07-29,台北市,中正區,90,21214
59933,2022-07-28,2022-07-28,台北市,全區,2089,439403
59934,2022-07-28,2022-07-28,台北市,內湖區,262,46624
59935,2022-07-28,2022-07-28,台北市,文山區,253,46171
59936,2022-07-28,2022-07-28,台北市,士林區,228,45844
59937,2022-07-28,2022-07-28,台北市,北投區,192,45412
59938,2022-07-28,2022-07-28,台北市,中山區,190,40604
59939,2022-07-28,2022-07-28,台北市,萬華區,141,40038
59940,2022-07-28,2022-07-28,台北市,信義區,179,39894
59941,2022-07-28,2022-07-28,台北市,大安區,192,37930
59942,2022-07-28,2022-07-28,台北市,松山區,158,29784
59943,2022-07-28,2022-07-28,台北市,南港區,96,23046
59944,2022-07-28,2022-07-28,台北市,大同區,99,22932
59945,2022-07-28,2022-07-28,台北市,中正區,99,21124
60318,2022-07-27,2022-07-27,台北市,全區,2305,437314
60319,2022-07-27,2022-07-27,台北市,內湖區,300,46362
60320,2022-07-27,2022-07-27,台北市,文山區,241,45918
60321,2022-07-27,2022-07-27,台北市,士林區,249,45616
60322,2022-07-27,2022-07-27,台北市,北投區,221,45220
60323,2022-07-27,2022-07-27,台北市,中山區,245,40414
60324,2022-07-27,2022-07-27,台北市,萬華區,131,39897
60325,2022-07-27,2022-07-27,台北市,信義區,197,39715
60326,2022-07-27,2022-07-27,台北市,大安區,197,37738
60327,2022-07-27,2022-07-27,台北市,松山區,163,29626
60328,2022-07-27,2022-07-27,台北市,南港區,132,22950
60329,2022-07-27,2022-07-27,台北市,大同區,130,22833
60330,2022-07-27,2022-07-27,台北市,中正區,99,21025
60708,2022-07-26,2022-07-26,台北市,全區,2368,435009
60709,2022-07-26,2022-07-26,台北市,內湖區,318,46062
60710,2022-07-26,2022-07-26,台北市,文山區,252,45677
60711,2022-07-26,2022-07-26,台北市,士林區,271,45367
60712,2022-07-26,2022-07-26,台北市,北投區,232,44999
60713,2022-07-26,2022-07-26,台北市,中山區,247,40169
60714,2022-07-26,2022-07-26,台北市,萬華區,123,39766
60715,2022-07-26,2022-07-26,台北市,信義區,200,39518
60716,2022-07-26,2022-07-26,台北市,大安區,209,37541
60717,2022-07-26,2022-07-26,台北市,松山區,168,29463
60718,2022-07-26,2022-07-26,台北市,南港區,96,22818
60719,2022-07-26,2022-07-26,台北市,大同區,122,22703
60720,2022-07-26,2022-07-26,台北市,中正區,130,20926
61094,2022-07-25,2022-07-25,台北市,全區,2303,432641
61095,2022-07-25,2022-07-25,台北市,內湖區,267,45744
61096,2022-07-25,2022-07-25,台北市,文山區,269,45425
61097,2022-07-25,2022-07-25,台北市,士林區,228,45096
61098,2022-07-25,2022-07-25,台北市,北投區,254,44767
61099,2022-07-25,2022-07-25,台北市,中山區,223,39922
61100,2022-07-25,2022-07-25,台北市,萬華區,125,39643
61101,2022-07-25,2022-07-25,台北市,信義區,195,39318
61102,2022-07-25,2022-07-25,台北市,大安區,215,37332
61103,2022-07-25,2022-07-25,台北市,松山區,203,29295
61104,2022-07-25,2022-07-25,台北市,南港區,113,22722
61105,2022-07-25,2022-07-25,台北市,大同區,85,22581
61106,2022-07-25,2022-07-25,台北市,中正區,126,20796
61477,2022-07-24,2022-07-24,台北市,全區,1566,430338
61478,2022-07-24,2022-07-24,台北市,內湖區,179,45477
61479,2022-07-24,2022-07-24,台北市,文山區,174,45156
61480,2022-07-24,2022-07-24,台北市,士林區,175,44868
61481,2022-07-24,2022-07-24,台北市,北投區,175,44513
61482,2022-07-24,2022-07-24,台北市,中山區,134,39699
61483,2022-07-24,2022-07-24,台北市,萬華區,103,39518
61484,2022-07-24,2022-07-24,台北市,信義區,131,39123
61485,2022-07-24,2022-07-24,台北市,大安區,127,37117
61486,2022-07-24,2022-07-24,台北市,松山區,95,29092
61487,2022-07-24,2022-07-24,台北市,南港區,102,22609
61488,2022-07-24,2022-07-24,台北市,大同區,89,22496
61489,2022-07-24,2022-07-24,台北市,中正區,82,20670
61854,2022-07-23,2022-07-23,台北市,全區,1980,428772
61855,2022-07-23,2022-07-23,台北市,內湖區,264,45298
61856,2022-07-23,2022-07-23,台北市,文山區,209,44982
61857,2022-07-23,2022-07-23,台北市,士林區,219,44693
61858,2022-07-23,2022-07-23,台北市,北投區,186,44338
61859,2022-07-23,2022-07-23,台北市,中山區,173,39565
61860,2022-07-23,2022-07-23,台北市,萬華區,105,39415
61861,2022-07-23,2022-07-23,台北市,信義區,197,38992
61862,2022-07-23,2022-07-23,台北市,大安區,172,36990
61863,2022-07-23,2022-07-23,台北市,松山區,141,28997
61864,2022-07-23,2022-07-23,台北市,南港區,124,22507
61865,2022-07-23,2022-07-23,台北市,大同區,90,22407
61866,2022-07-23,2022-07-23,台北市,中正區,100,20588
62237,2022-07-22,2022-07-22,台北市,全區,2130,426792
62238,2022-07-22,2022-07-22,台北市,內湖區,249,45034
62239,2022-07-22,2022-07-22,台北市,文山區,228,44773
62240,2022-07-22,2022-07-22,台北市,士林區,232,44474
62241,2022-07-22,2022-07-22,台北市,北投區,211,44152
62242,2022-07-22,2022-07-22,台北市,中山區,209,39392
62243,2022-07-22,2022-07-22,台北市,萬華區,116,39310
62244,2022-07-22,2022-07-22,台北市,信義區,191,38795
62245,2022-07-22,2022-07-22,台北市,大安區,201,36818
62246,2022-07-22,2022-07-22,台北市,松山區,151,28856
62247,2022-07-22,2022-07-22,台北市,南港區,101,22383
62248,2022-07-22,2022-07-22,台北市,大同區,98,22317
62249,2022-07-22,2022-07-22,台北市,中正區,143,20488
62622,2022-07-21,2022-07-21,台北市,全區,2268,424662
62623,2022-07-21,2022-07-21,台北市,內湖區,276,44785
62624,2022-07-21,2022-07-21,台北市,文山區,215,44545
62625,2022-07-21,2022-07-21,台北市,士林區,271,44242
62626,2022-07-21,2022-07-21,台北市,北投區,226,43941
62627,2022-07-21,2022-07-21,台北市,萬華區,140,39194
62628,2022-07-21,2022-07-21,台北市,中山區,236,39183
62629,2022-07-21,2022-07-21,台北市,信義區,228,38604
62630,2022-07-21,2022-07-21,台北市,大安區,178,36617
62631,2022-07-21,2022-07-21,台北市,松山區,156,28705
62632,2022-07-21,2022-07-21,台北市,南港區,108,22282
62633,2022-07-21,2022-07-21,台北市,大同區,103,22219
62634,2022-07-21,2022-07-21,台北市,中正區,131,20345
63005,2022-07-20,2022-07-20,台北市,全區,2538,422394
63006,2022-07-20,2022-07-20,台北市,內湖區,286,44509
63007,2022-07-20,2022-07-20,台北市,文山區,270,44330
63008,2022-07-20,2022-07-20,台北市,士林區,288,43971
63009,2022-07-20,2022-07-20,台北市,北投區,288,43715
63010,2022-07-20,2022-07-20,台北市,萬華區,145,39054
63011,2022-07-20,2022-07-20,台北市,中山區,255,38947
63012,2022-07-20,2022-07-20,台北市,信義區,205,38376
63013,2022-07-20,2022-07-20,台北市,大安區,253,36439
63014,2022-07-20,2022-07-20,台北市,松山區,186,28549
63015,2022-07-20,2022-07-20,台北市,南港區,112,22174
63016,2022-07-20,2022-07-20,台北市,大同區,107,22116
63017,2022-07-20,2022-07-20,台北市,中正區,143,20214
63391,2022-07-19,2022-07-19,台北市,全區,2636,419856
63392,2022-07-19,2022-07-19,台北市,內湖區,340,44223
63393,2022-07-19,2022-07-19,台北市,文山區,286,44060
63394,2022-07-19,2022-07-19,台北市,士林區,269,43683
63395,2022-07-19,2022-07-19,台北市,北投區,287,43427
63396,2022-07-19,2022-07-19,台北市,萬華區,137,38909
63397,2022-07-19,2022-07-19,台北市,中山區,271,38692
63398,2022-07-19,2022-07-19,台北市,信義區,246,38171
63399,2022-07-19,2022-07-19,台北市,大安區,240,36186
63400,2022-07-19,2022-07-19,台北市,松山區,205,28363
63401,2022-07-19,2022-07-19,台北市,南港區,136,22062
63402,2022-07-19,2022-07-19,台北市,大同區,100,22009
63403,2022-07-19,2022-07-19,台北市,中正區,119,20071
63778,2022-07-18,2022-07-18,台北市,全區,2685,417220
63779,2022-07-18,2022-07-18,台北市,內湖區,290,43883
63780,2022-07-18,2022-07-18,台北市,文山區,295,43774
63781,2022-07-18,2022-07-18,台北市,士林區,264,43414
63782,2022-07-18,2022-07-18,台北市,北投區,274,43140
63783,2022-07-18,2022-07-18,台北市,萬華區,158,38772
63784,2022-07-18,2022-07-18,台北市,中山區,272,38421
63785,2022-07-18,2022-07-18,台北市,信義區,256,37925
63786,2022-07-18,2022-07-18,台北市,大安區,290,35946
63787,2022-07-18,2022-07-18,台北市,松山區,212,28158
63788,2022-07-18,2022-07-18,台北市,南港區,134,21926
63789,2022-07-18,2022-07-18,台北市,大同區,109,21909
63790,2022-07-18,2022-07-18,台北市,中正區,131,19952
64166,2022-07-17,2022-07-17,台北市,全區,1550,414535
64167,2022-07-17,2022-07-17,台北市,內湖區,197,43593
64168,2022-07-17,2022-07-17,台北市,文山區,159,43479
64169,2022-07-17,2022-07-17,台北市,士林區,191,43150
64170,2022-07-17,2022-07-17,台北市,北投區,144,42866
64171,2022-07-17,2022-07-17,台北市,萬華區,105,38614
64172,2022-07-17,2022-07-17,台北市,中山區,139,38149
64173,2022-07-17,2022-07-17,台北市,信義區,121,37669
64174,2022-07-17,2022-07-17,台北市,大安區,127,35656
64175,2022-07-17,2022-07-17,台北市,松山區,99,27946
64176,2022-07-17,2022-07-17,台北市,大同區,77,21800
64177,2022-07-17,2022-07-17,台北市,南港區,99,21792
64178,2022-07-17,2022-07-17,台北市,中正區,92,19821
64543,2022-07-16,2022-07-16,台北市,全區,2230,412985
64544,2022-07-16,2022-07-16,台北市,內湖區,298,43396
64545,2022-07-16,2022-07-16,台北市,文山區,212,43320
64546,2022-07-16,2022-07-16,台北市,士林區,262,42959
64547,2022-07-16,2022-07-16,台北市,北投區,229,42722
64548,2022-07-16,2022-07-16,台北市,萬華區,119,38509
64549,2022-07-16,2022-07-16,台北市,中山區,224,38010
64550,2022-07-16,2022-07-16,台北市,信義區,212,37548
64551,2022-07-16,2022-07-16,台北市,大安區,193,35529
64552,2022-07-16,2022-07-16,台北市,松山區,166,27847
64553,2022-07-16,2022-07-16,台北市,大同區,102,21723
64554,2022-07-16,2022-07-16,台北市,南港區,101,21693
64555,2022-07-16,2022-07-16,台北市,中正區,112,19729
64929,2022-07-15,2022-07-15,台北市,全區,2141,410755
64930,2022-07-15,2022-07-15,台北市,文山區,217,43108
64931,2022-07-15,2022-07-15,台北市,內湖區,310,43098
64932,2022-07-15,2022-07-15,台北市,士林區,220,42697
64933,2022-07-15,2022-07-15,台北市,北投區,209,42493
64934,2022-07-15,2022-07-15,台北市,萬華區,112,38390
64935,2022-07-15,2022-07-15,台北市,中山區,201,37786
64936,2022-07-15,2022-07-15,台北市,信義區,189,37336
64937,2022-07-15,2022-07-15,台北市,大安區,203,35336
64938,2022-07-15,2022-07-15,台北市,松山區,163,27681
64939,2022-07-15,2022-07-15,台北市,大同區,85,21621
64940,2022-07-15,2022-07-15,台北市,南港區,132,21592
64941,2022-07-15,2022-07-15,台北市,中正區,100,19617
65315,2022-07-14,2022-07-14,台北市,全區,2314,408614
65316,2022-07-14,2022-07-14,台北市,文山區,249,42891
65317,2022-07-14,2022-07-14,台北市,內湖區,288,42788
65318,2022-07-14,2022-07-14,台北市,士林區,229,42477
65319,2022-07-14,2022-07-14,台北市,北投區,225,42284
65320,2022-07-14,2022-07-14,台北市,萬華區,124,38278
65321,2022-07-14,2022-07-14,台北市,中山區,217,37585
65322,2022-07-14,2022-07-14,台北市,信義區,208,37147
65323,2022-07-14,2022-07-14,台北市,大安區,221,35133
65324,2022-07-14,2022-07-14,台北市,松山區,198,27518
65325,2022-07-14,2022-07-14,台北市,大同區,94,21536
65326,2022-07-14,2022-07-14,台北市,南港區,136,21460
65327,2022-07-14,2022-07-14,台北市,中正區,125,19517
65702,2022-07-13,2022-07-13,台北市,全區,2476,406300
65703,2022-07-13,2022-07-13,台北市,文山區,281,42642
65704,2022-07-13,2022-07-13,台北市,內湖區,307,42500
65705,2022-07-13,2022-07-13,台北市,士林區,234,42248
65706,2022-07-13,2022-07-13,台北市,北投區,239,42059
65707,2022-07-13,2022-07-13,台北市,萬華區,144,38154
65708,2022-07-13,2022-07-13,台北市,中山區,256,37368
65709,2022-07-13,2022-07-13,台北市,信義區,202,36939
65710,2022-07-13,2022-07-13,台北市,大安區,230,34912
65711,2022-07-13,2022-07-13,台北市,松山區,231,27320
65712,2022-07-13,2022-07-13,台北市,大同區,119,21442
65713,2022-07-13,2022-07-13,台北市,南港區,141,21324
65714,2022-07-13,2022-07-13,台北市,中正區,92,19392
